order_id,customer_id,amount,payment_method,order_status,customer_account_age_days,previous_cod_orders,previous_cod_refusals,previous_successful_deliveries,pincode,pincode_risk_group,pincode_rto_rate,product_category,is_first_order,created_at,rto_outcome
ORD-0042-0008215,CUST-0002602,912.79,COD,DELIVERED,544,9,2,6,110198,MEDIUM,0.1848,grocery,False,2026-02-09T22:18:00+00:00,DELIVERED
ORD-0042-0008216,CUST-0000022,4360.33,COD,DELIVERED,739,22,0,18,110205,MEDIUM,0.2066,footwear,False,2026-02-09T22:25:00+00:00,DELIVERED
ORD-0042-0008217,CUST-0001175,675.90,COD,DELIVERED,128,2,0,1,110068,MEDIUM,0.2789,grocery,False,2026-02-09T22:32:00+00:00,DELIVERED
ORD-0042-0008218,CUST-0001624,6257.39,PREPAID,DELIVERED,302,16,0,11,110204,MEDIUM,0.1914,footwear,False,2026-02-09T22:39:00+00:00,DELIVERED
ORD-0042-0008219,CUST-0002534,1158.35,COD,RTO,1106,4,0,1,110236,LOW,0.1550,footwear,False,2026-02-09T22:46:00+00:00,RTO
ORD-0042-0008220,CUST-0000254,4021.49,COD,DELIVERED,1531,12,0,8,110239,MEDIUM,0.2769,footwear,False,2026-02-09T22:53:00+00:00,DELIVERED
ORD-0042-0008221,CUST-0002964,684.70,COD,DELIVERED,118,6,0,3,110102,LOW,0.1071,grocery,False,2026-02-09T23:00:00+00:00,DELIVERED
ORD-0042-0008222,CUST-0003273,4676.82,COD,DELIVERED,680,19,0,14,110123,LOW,0.1116,apparel,False,2026-02-09T23:07:00+00:00,DELIVERED
ORD-0042-0008223,CUST-0002246,1723.85,PREPAID,DELIVERED,863,8,0,3,110158,MEDIUM,0.2357,electronics,False,2026-02-09T23:14:00+00:00,DELIVERED
ORD-0042-0008224,CUST-0000617,1189.56,PREPAID,DELIVERED,490,19,0,17,110030,MEDIUM,0.2451,home,False,2026-02-09T23:21:00+00:00,DELIVERED
ORD-0042-0008225,CUST-0001057,6245.86,COD,DELIVERED,947,4,1,2,110179,LOW,0.0916,electronics,False,2026-02-09T23:28:00+00:00,DELIVERED
ORD-0042-0008226,CUST-0002387,656.82,PREPAID,DELIVERED,637,8,0,7,110036,LOW,0.0860,apparel,False,2026-02-09T23:35:00+00:00,DELIVERED
ORD-0042-0008227,CUST-0002280,2122.59,COD,RTO,19,0,0,0,110026,LOW,0.1003,grocery,True,2026-02-09T23:42:00+00:00,RTO
ORD-0042-0008228,CUST-0000911,1189.19,PREPAID,DELIVERED,1537,11,0,8,110082,HIGH,0.4150,footwear,False,2026-02-09T23:49:00+00:00,DELIVERED
ORD-0042-0008229,CUST-0002438,758.17,PREPAID,DELIVERED,1425,4,0,2,110002,LOW,0.1371,beauty,False,2026-02-09T23:56:00+00:00,DELIVERED
ORD-0042-0008230,CUST-0002040,2040.08,COD,DELIVERED,28,0,0,0,110214,LOW,0.1531,home,True,2026-02-10T00:03:00+00:00,DELIVERED
ORD-0042-0008231,CUST-0000930,2639.47,PREPAID,RTO,370,8,1,4,110202,LOW,0.1436,jewellery,False,2026-02-10T00:10:00+00:00,RTO
ORD-0042-0008232,CUST-0001854,1080.20,PREPAID,DELIVERED,518,15,1,13,110203,MEDIUM,0.2720,jewellery,False,2026-02-10T00:17:00+00:00,DELIVERED
ORD-0042-0008233,CUST-0003025,1300.61,COD,DELIVERED,24,0,0,0,110197,LOW,0.0918,jewellery,True,2026-02-10T00:24:00+00:00,DELIVERED
ORD-0042-0008234,CUST-0001711,1589.73,COD,RTO,4,0,0,0,110199,LOW,0.1538,home,True,2026-02-10T00:31:00+00:00,RTO
ORD-0042-0008235,CUST-0000774,5613.69,PREPAID,DELIVERED,443,4,3,1,110225,LOW,0.0925,apparel,False,2026-02-10T00:38:00+00:00,DELIVERED
ORD-0042-0008236,CUST-0003006,1602.10,COD,DELIVERED,891,9,0,6,110208,HIGH,0.4468,apparel,False,2026-02-10T00:45:00+00:00,DELIVERED
ORD-0042-0008237,CUST-0001634,4935.61,COD,DELIVERED,253,16,0,10,110133,MEDIUM,0.2785,home,False,2026-02-10T00:52:00+00:00,DELIVERED
ORD-0042-0008238,CUST-0000604,903.54,COD,DELIVERED,437,5,0,5,110113,LOW,0.1231,jewellery,False,2026-02-10T00:59:00+00:00,DELIVERED
ORD-0042-0008239,CUST-0002686,1638.74,PREPAID,DELIVERED,1265,24,1,18,110113,LOW,0.1231,grocery,False,2026-02-10T01:06:00+00:00,DELIVERED
ORD-0042-0008240,CUST-0002504,2628.57,PREPAID,DELIVERED,1358,16,0,15,110097,HIGH,0.4282,apparel,False,2026-02-10T01:13:00+00:00,DELIVERED
ORD-0042-0008241,CUST-0001765,866.03,COD,DELIVERED,1584,7,0,1,110198,MEDIUM,0.1848,footwear,False,2026-02-10T01:20:00+00:00,DELIVERED
ORD-0042-0008242,CUST-0001658,4413.29,COD,DELIVERED,30,0,0,0,110151,LOW,0.1268,apparel,True,2026-02-10T01:27:00+00:00,DELIVERED
ORD-0042-0008243,CUST-0000939,1274.94,COD,DELIVERED,384,15,1,10,110236,LOW,0.1550,home,False,2026-02-10T01:34:00+00:00,DELIVERED
ORD-0042-0008244,CUST-0001334,1534.58,COD,DELIVERED,555,18,0,14,110217,MEDIUM,0.2216,beauty,False,2026-02-10T01:41:00+00:00,DELIVERED
ORD-0042-0008245,CUST-0002284,457.06,COD,DELIVERED,385,17,0,12,110215,MEDIUM,0.2698,electronics,False,2026-02-10T01:48:00+00:00,DELIVERED
ORD-0042-0008246,CUST-0000688,2230.43,COD,DELIVERED,471,7,0,3,110163,HIGH,0.3834,grocery,False,2026-02-10T01:55:00+00:00,DELIVERED
ORD-0042-0008247,CUST-0001411,1702.00,PREPAID,RTO,11,0,0,0,110167,HIGH,0.3759,electronics,True,2026-02-10T02:02:00+00:00,RTO
ORD-0042-0008248,CUST-0002395,620.18,COD,DELIVERED,167,13,0,8,110074,LOW,0.0810,home,False,2026-02-10T02:09:00+00:00,DELIVERED
ORD-0042-0008249,CUST-0000829,1182.46,PREPAID,DELIVERED,23,0,0,0,110084,MEDIUM,0.2246,electronics,True,2026-02-10T02:16:00+00:00,DELIVERED
ORD-0042-0008250,CUST-0003022,1423.46,PREPAID,DELIVERED,257,8,1,7,110154,LOW,0.1173,apparel,False,2026-02-10T02:23:00+00:00,DELIVERED
ORD-0042-0008251,CUST-0001198,602.73,PREPAID,DELIVERED,1223,20,0,18,110199,LOW,0.1538,beauty,False,2026-02-10T02:30:00+00:00,DELIVERED
ORD-0042-0008252,CUST-0001464,309.59,PREPAID,DELIVERED,32,0,0,0,110052,MEDIUM,0.1701,beauty,True,2026-02-10T02:37:00+00:00,DELIVERED
ORD-0042-0008253,CUST-0001604,1062.30,PREPAID,RTO,740,15,0,10,110148,LOW,0.1243,grocery,False,2026-02-10T02:44:00+00:00,RTO
ORD-0042-0008254,CUST-0000658,3908.91,COD,RTO,25,0,0,0,110189,HIGH,0.3885,beauty,True,2026-02-10T02:51:00+00:00,RTO
ORD-0042-0008255,CUST-0002216,2102.89,PREPAID,DELIVERED,17,0,0,0,110233,HIGH,0.3415,jewellery,True,2026-02-10T02:58:00+00:00,DELIVERED
ORD-0042-0008256,CUST-0003147,1900.38,PREPAID,RTO,9,0,0,0,110029,MEDIUM,0.2333,electronics,True,2026-02-10T03:05:00+00:00,RTO
ORD-0042-0008257,CUST-0000977,1076.97,COD,DELIVERED,134,8,0,7,110214,LOW,0.1531,beauty,False,2026-02-10T03:12:00+00:00,DELIVERED
ORD-0042-0008258,CUST-0000487,621.97,COD,DELIVERED,281,4,0,4,110047,MEDIUM,0.2553,apparel,False,2026-02-10T03:19:00+00:00,DELIVERED
ORD-0042-0008259,CUST-0001410,1016.38,COD,RTO,11,0,0,0,110177,MEDIUM,0.2900,electronics,True,2026-02-10T03:26:00+00:00,RTO
ORD-0042-0008260,CUST-0001314,1347.96,PREPAID,DELIVERED,32,0,0,0,110144,MEDIUM,0.2659,electronics,True,2026-02-10T03:33:00+00:00,DELIVERED
ORD-0042-0008261,CUST-0000291,2241.38,COD,DELIVERED,503,7,0,2,110035,HIGH,0.3867,home,False,2026-02-10T03:40:00+00:00,DELIVERED
ORD-0042-0008262,CUST-0001933,1158.93,COD,DELIVERED,674,8,0,8,110168,LOW,0.0862,footwear,False,2026-02-10T03:47:00+00:00,DELIVERED
ORD-0042-0008263,CUST-0000037,2441.66,COD,DELIVERED,766,8,1,2,110075,LOW,0.1010,home,False,2026-02-10T03:54:00+00:00,DELIVERED
ORD-0042-0008264,CUST-0000572,1823.92,PREPAID,DELIVERED,1472,20,3,15,110236,LOW,0.1550,home,False,2026-02-10T04:01:00+00:00,DELIVERED
ORD-0042-0008265,CUST-0002772,552.73,COD,DELIVERED,20,0,0,0,110033,HIGH,0.4362,apparel,True,2026-02-10T04:08:00+00:00,DELIVERED
ORD-0042-0008266,CUST-0000008,711.38,PREPAID,DELIVERED,115,10,1,5,110181,MEDIUM,0.2619,apparel,False,2026-02-10T04:15:00+00:00,DELIVERED
ORD-0042-0008267,CUST-0003227,1885.54,PREPAID,DELIVERED,25,0,0,0,110043,LOW,0.1532,beauty,True,2026-02-10T04:22:00+00:00,DELIVERED
ORD-0042-0008268,CUST-0001233,461.41,COD,RTO,1263,3,0,3,110210,HIGH,0.4072,apparel,False,2026-02-10T04:29:00+00:00,RTO
ORD-0042-0008269,CUST-0000335,846.34,PREPAID,DELIVERED,1123,13,2,7,110168,LOW,0.0862,footwear,False,2026-02-10T04:36:00+00:00,DELIVERED
ORD-0042-0008270,CUST-0000435,3663.75,COD,RTO,578,6,1,1,110104,MEDIUM,0.2320,electronics,False,2026-02-10T04:43:00+00:00,RTO
ORD-0042-0008271,CUST-0003167,1730.12,PREPAID,DELIVERED,25,0,0,0,110093,LOW,0.0843,home,True,2026-02-10T04:50:00+00:00,DELIVERED
ORD-0042-0008272,CUST-0001744,702.56,PREPAID,DELIVERED,621,8,0,7,110052,MEDIUM,0.1701,apparel,False,2026-02-10T04:57:00+00:00,DELIVERED
ORD-0042-0008273,CUST-0001882,1756.73,COD,DELIVERED,1462,9,0,5,110038,MEDIUM,0.1886,beauty,False,2026-02-10T05:04:00+00:00,DELIVERED
ORD-0042-0008274,CUST-0000316,1977.88,COD,DELIVERED,788,5,0,4,110016,HIGH,0.3509,apparel,False,2026-02-10T05:11:00+00:00,DELIVERED
ORD-0042-0008275,CUST-0002702,3275.88,COD,DELIVERED,291,9,0,3,110070,LOW,0.1179,footwear,False,2026-02-10T05:18:00+00:00,DELIVERED
ORD-0042-0008276,CUST-0002169,695.63,PREPAID,RTO,1182,17,1,12,110000,HIGH,0.4399,apparel,False,2026-02-10T05:25:00+00:00,RTO
ORD-0042-0008277,CUST-0001330,3861.59,COD,DELIVERED,702,6,0,5,110147,MEDIUM,0.2068,electronics,False,2026-02-10T05:32:00+00:00,DELIVERED
ORD-0042-0008278,CUST-0003088,682.88,PREPAID,DELIVERED,197,13,0,8,110082,HIGH,0.4150,apparel,False,2026-02-10T05:39:00+00:00,DELIVERED
ORD-0042-0008279,CUST-0001465,1491.80,COD,DELIVERED,1141,13,0,10,110041,LOW,0.1448,grocery,False,2026-02-10T05:46:00+00:00,DELIVERED
ORD-0042-0008280,CUST-0001924,738.38,COD,RTO,30,0,0,0,110031,MEDIUM,0.2336,electronics,True,2026-02-10T05:53:00+00:00,RTO
ORD-0042-0008281,CUST-0000069,2687.81,PREPAID,RTO,1550,4,0,0,110221,LOW,0.1012,home,False,2026-02-10T06:00:00+00:00,RTO
ORD-0042-0008282,CUST-0002375,1974.51,COD,DELIVERED,174,8,0,7,110008,LOW,0.1514,electronics,False,2026-02-10T06:07:00+00:00,DELIVERED
ORD-0042-0008283,CUST-0001014,2477.55,PREPAID,DELIVERED,900,12,0,7,110238,LOW,0.1057,jewellery,False,2026-02-10T06:14:00+00:00,DELIVERED
ORD-0042-0008284,CUST-0002857,841.27,COD,RTO,561,10,1,9,110106,MEDIUM,0.2447,grocery,False,2026-02-10T06:21:00+00:00,RTO
ORD-0042-0008285,CUST-0002602,1932.49,COD,DELIVERED,32,0,0,0,110226,HIGH,0.3027,footwear,True,2026-02-10T06:28:00+00:00,DELIVERED
ORD-0042-0008286,CUST-0002556,8913.48,COD,DELIVERED,178,6,0,1,110083,MEDIUM,0.1892,home,False,2026-02-10T06:35:00+00:00,DELIVERED
ORD-0042-0008287,CUST-0001601,2285.67,COD,DELIVERED,228,7,0,5,110019,MEDIUM,0.1972,apparel,False,2026-02-10T06:42:00+00:00,DELIVERED
ORD-0042-0008288,CUST-0001741,735.13,COD,DELIVERED,309,17,1,11,110228,MEDIUM,0.2689,footwear,False,2026-02-10T06:49:00+00:00,DELIVERED
ORD-0042-0008289,CUST-0001596,1366.99,PREPAID,DELIVERED,229,2,0,2,110007,MEDIUM,0.2504,beauty,False,2026-02-10T06:56:00+00:00,DELIVERED
ORD-0042-0008290,CUST-0001647,3794.41,COD,DELIVERED,419,7,1,1,110057,HIGH,0.3222,footwear,False,2026-02-10T07:03:00+00:00,DELIVERED
ORD-0042-0008291,CUST-0001755,3501.01,PREPAID,DELIVERED,2,0,0,0,110008,LOW,0.1514,home,True,2026-02-10T07:10:00+00:00,DELIVERED
ORD-0042-0008292,CUST-0002422,590.68,COD,DELIVERED,1190,18,0,18,110184,MEDIUM,0.2305,apparel,False,2026-02-10T07:17:00+00:00,DELIVERED
ORD-0042-0008293,CUST-0003254,950.10,COD,DELIVERED,393,9,0,9,110087,LOW,0.1483,grocery,False,2026-02-10T07:24:00+00:00,DELIVERED
ORD-0042-0008294,CUST-0000883,2270.76,COD,DELIVERED,12,0,0,0,110127,HIGH,0.3558,apparel,True,2026-02-10T07:31:00+00:00,DELIVERED
ORD-0042-0008295,CUST-0001336,581.32,COD,RTO,1122,7,1,4,110038,MEDIUM,0.1886,home,False,2026-02-10T07:38:00+00:00,RTO
ORD-0042-0008296,CUST-0002948,2095.85,COD,DELIVERED,32,0,0,0,110222,LOW,0.1164,home,True,2026-02-10T07:45:00+00:00,DELIVERED
ORD-0042-0008297,CUST-0001355,1753.76,COD,DELIVERED,211,4,2,4,110173,LOW,0.1191,home,False,2026-02-10T07:52:00+00:00,DELIVERED
ORD-0042-0008298,CUST-0001239,751.48,COD,RTO,1065,5,1,2,110018,LOW,0.1162,home,False,2026-02-10T07:59:00+00:00,RTO
ORD-0042-0008299,CUST-0001651,727.43,COD,DELIVERED,304,15,0,10,110071,LOW,0.1479,home,False,2026-02-10T08:06:00+00:00,DELIVERED
ORD-0042-0008300,CUST-0002935,1062.95,PREPAID,DELIVERED,23,0,0,0,110204,MEDIUM,0.1914,apparel,True,2026-02-10T08:13:00+00:00,DELIVERED
ORD-0042-0008301,CUST-0001644,664.20,PREPAID,DELIVERED,708,13,0,11,110216,HIGH,0.3834,beauty,False,2026-02-10T08:20:00+00:00,DELIVERED
ORD-0042-0008302,CUST-0001738,751.67,COD,DELIVERED,862,2,1,0,110168,LOW,0.0862,home,False,2026-02-10T08:27:00+00:00,DELIVERED
ORD-0042-0008303,CUST-0003011,461.84,COD,DELIVERED,601,5,0,2,110009,LOW,0.0881,beauty,False,2026-02-10T08:34:00+00:00,DELIVERED
ORD-0042-0008304,CUST-0002377,1521.59,PREPAID,DELIVERED,162,10,1,4,110118,HIGH,0.3458,home,False,2026-02-10T08:41:00+00:00,DELIVERED
ORD-0042-0008305,CUST-0000563,2341.49,PREPAID,RTO,1114,8,4,5,110125,HIGH,0.3785,beauty,False,2026-02-10T08:48:00+00:00,RTO
ORD-0042-0008306,CUST-0002951,726.13,COD,RTO,8,0,0,0,110192,LOW,0.1073,jewellery,True,2026-02-10T08:55:00+00:00,RTO
ORD-0042-0008307,CUST-0000781,901.57,PREPAID,DELIVERED,34,0,0,0,110031,MEDIUM,0.2336,beauty,True,2026-02-10T09:02:00+00:00,DELIVERED
ORD-0042-0008308,CUST-0003307,681.51,COD,DELIVERED,1251,15,0,13,110188,HIGH,0.3164,home,False,2026-02-10T09:09:00+00:00,DELIVERED
ORD-0042-0008309,CUST-0000884,1461.46,PREPAID,DELIVERED,33,0,0,0,110036,LOW,0.0860,beauty,True,2026-02-10T09:16:00+00:00,DELIVERED
ORD-0042-0008310,CUST-0002315,1947.49,COD,DELIVERED,201,9,2,7,110082,HIGH,0.4150,apparel,False,2026-02-10T09:23:00+00:00,DELIVERED
ORD-0042-0008311,CUST-0002067,2519.61,COD,DELIVERED,0,0,0,0,110200,LOW,0.1173,home,True,2026-02-10T09:30:00+00:00,DELIVERED
ORD-0042-0008312,CUST-0000755,1392.52,COD,DELIVERED,898,15,0,9,110147,MEDIUM,0.2068,beauty,False,2026-02-10T09:37:00+00:00,DELIVERED
ORD-0042-0008313,CUST-0001797,2125.40,COD,DELIVERED,835,21,1,17,110160,MEDIUM,0.2695,beauty,False,2026-02-10T09:44:00+00:00,DELIVERED
ORD-0042-0008314,CUST-0000257,683.76,COD,DELIVERED,20,7,2,2,110237,LOW,0.1421,grocery,False,2026-02-10T09:51:00+00:00,DELIVERED
ORD-0042-0008315,CUST-0000851,805.57,PREPAID,RTO,0,0,0,0,110190,MEDIUM,0.1877,grocery,True,2026-02-10T09:58:00+00:00,RTO
ORD-0042-0008316,CUST-0002090,4516.38,COD,DELIVERED,50,8,1,5,110153,LOW,0.1005,home,False,2026-02-10T10:05:00+00:00,DELIVERED
ORD-0042-0008317,CUST-0003092,1208.31,COD,RTO,12,0,0,0,110200,LOW,0.1173,apparel,True,2026-02-10T10:12:00+00:00,RTO
ORD-0042-0008318,CUST-0003187,752.26,COD,DELIVERED,171,7,1,4,110185,MEDIUM,0.1968,beauty,False,2026-02-10T10:19:00+00:00,DELIVERED
ORD-0042-0008319,CUST-0002051,992.70,PREPAID,RTO,356,9,2,4,110200,LOW,0.1173,jewellery,False,2026-02-10T10:26:00+00:00,RTO
ORD-0042-0008320,CUST-0000606,1142.12,COD,DELIVERED,337,6,0,1,110067,HIGH,0.3305,footwear,False,2026-02-10T10:33:00+00:00,DELIVERED
ORD-0042-0008321,CUST-0000374,518.73,COD,RTO,1051,5,3,0,110123,LOW,0.1116,jewellery,False,2026-02-10T10:40:00+00:00,RTO
ORD-0042-0008322,CUST-0000774,3338.47,COD,RTO,638,12,3,7,110119,LOW,0.1119,home,False,2026-02-10T10:47:00+00:00,RTO
ORD-0042-0008323,CUST-0002193,675.48,COD,DELIVERED,640,7,0,1,110184,MEDIUM,0.2305,footwear,False,2026-02-10T10:54:00+00:00,DELIVERED
ORD-0042-0008324,CUST-0002995,425.67,COD,DELIVERED,130,12,0,7,110122,HIGH,0.4442,home,False,2026-02-10T11:01:00+00:00,DELIVERED
ORD-0042-0008325,CUST-0000537,1317.46,COD,RTO,5,0,0,0,110104,MEDIUM,0.2320,home,True,2026-02-10T11:08:00+00:00,RTO
ORD-0042-0008326,CUST-0000859,1205.09,COD,RTO,11,0,0,0,110190,MEDIUM,0.1877,electronics,True,2026-02-10T11:15:00+00:00,RTO
ORD-0042-0008327,CUST-0001186,1306.28,COD,DELIVERED,538,17,0,14,110129,MEDIUM,0.1967,home,False,2026-02-10T11:22:00+00:00,DELIVERED
ORD-0042-0008328,CUST-0001325,281.38,COD,RTO,13,0,0,0,110127,HIGH,0.3558,grocery,True,2026-02-10T11:29:00+00:00,RTO
ORD-0042-0008329,CUST-0000184,1978.94,COD,DELIVERED,538,10,0,6,110041,LOW,0.1448,grocery,False,2026-02-10T11:36:00+00:00,DELIVERED
ORD-0042-0008330,CUST-0003020,770.07,PREPAID,DELIVERED,1336,15,1,10,110195,MEDIUM,0.2789,apparel,False,2026-02-10T11:43:00+00:00,DELIVERED
ORD-0042-0008331,CUST-0002914,5578.60,PREPAID,DELIVERED,6,0,0,0,110016,HIGH,0.3509,apparel,True,2026-02-10T11:50:00+00:00,DELIVERED
ORD-0042-0008332,CUST-0001007,3102.08,PREPAID,DELIVERED,29,0,0,0,110163,HIGH,0.3834,jewellery,True,2026-02-10T11:57:00+00:00,DELIVERED
ORD-0042-0008333,CUST-0003197,919.32,COD,DELIVERED,935,23,2,18,110160,MEDIUM,0.2695,jewellery,False,2026-02-10T12:04:00+00:00,DELIVERED
ORD-0042-0008334,CUST-0003009,2134.36,COD,DELIVERED,20,0,0,0,110144,MEDIUM,0.2659,footwear,True,2026-02-10T12:11:00+00:00,DELIVERED
ORD-0042-0008335,CUST-0000708,1841.75,COD,DELIVERED,220,6,0,1,110200,LOW,0.1173,apparel,False,2026-02-10T12:18:00+00:00,DELIVERED
ORD-0042-0008336,CUST-0001948,6208.50,PREPAID,RTO,62,5,0,2,110189,HIGH,0.3885,beauty,False,2026-02-10T12:25:00+00:00,RTO
ORD-0042-0008337,CUST-0000431,1226.15,PREPAID,DELIVERED,1533,12,0,10,110149,MEDIUM,0.1909,footwear,False,2026-02-10T12:32:00+00:00,DELIVERED
ORD-0042-0008338,CUST-0003226,4278.55,PREPAID,DELIVERED,9,0,0,0,110013,LOW,0.1003,home,True,2026-02-10T12:39:00+00:00,DELIVERED
ORD-0042-0008339,CUST-0001898,573.25,COD,RTO,1194,5,0,3,110113,LOW,0.1231,footwear,False,2026-02-10T12:46:00+00:00,RTO
ORD-0042-0008340,CUST-0001201,1323.85,COD,DELIVERED,9,0,0,0,110218,MEDIUM,0.2606,footwear,True,2026-02-10T12:53:00+00:00,DELIVERED
ORD-0042-0008341,CUST-0000128,1250.76,COD,RTO,17,0,0,0,110183,MEDIUM,0.2298,home,True,2026-02-10T13:00:00+00:00,RTO
ORD-0042-0008342,CUST-0001398,786.13,PREPAID,DELIVERED,32,0,0,0,110129,MEDIUM,0.1967,beauty,True,2026-02-10T13:07:00+00:00,DELIVERED
ORD-0042-0008343,CUST-0002995,908.09,COD,DELIVERED,1315,4,1,2,110223,MEDIUM,0.2135,apparel,False,2026-02-10T13:14:00+00:00,DELIVERED
ORD-0042-0008344,CUST-0001111,926.96,PREPAID,DELIVERED,986,9,0,7,110060,MEDIUM,0.2366,beauty,False,2026-02-10T13:21:00+00:00,DELIVERED
ORD-0042-0008345,CUST-0000518,2874.91,COD,DELIVERED,636,6,1,3,110096,MEDIUM,0.2829,electronics,False,2026-02-10T13:28:00+00:00,DELIVERED
ORD-0042-0008346,CUST-0002140,925.62,COD,DELIVERED,1150,19,0,18,110230,LOW,0.1057,apparel,False,2026-02-10T13:35:00+00:00,DELIVERED
ORD-0042-0008347,CUST-0001425,1004.31,COD,RTO,1192,5,0,4,110034,MEDIUM,0.2175,beauty,False,2026-02-10T13:42:00+00:00,RTO
ORD-0042-0008348,CUST-0001343,1410.63,COD,RTO,1293,20,0,18,110216,HIGH,0.3834,apparel,False,2026-02-10T13:49:00+00:00,RTO
ORD-0042-0008349,CUST-0000037,330.48,COD,RTO,90,3,2,3,110114,LOW,0.0931,apparel,False,2026-02-10T13:56:00+00:00,RTO
ORD-0042-0008350,CUST-0001733,551.05,COD,DELIVERED,613,6,1,4,110185,MEDIUM,0.1968,footwear,False,2026-02-10T14:03:00+00:00,DELIVERED
ORD-0042-0008351,CUST-0002477,2818.64,COD,DELIVERED,996,21,0,16,110011,MEDIUM,0.1754,apparel,False,2026-02-10T14:10:00+00:00,DELIVERED
ORD-0042-0008352,CUST-0001837,618.33,COD,DELIVERED,875,4,0,4,110213,MEDIUM,0.2506,home,False,2026-02-10T14:17:00+00:00,DELIVERED
ORD-0042-0008353,CUST-0003214,847.31,COD,DELIVERED,1514,13,0,8,110011,MEDIUM,0.1754,apparel,False,2026-02-10T14:24:00+00:00,DELIVERED
ORD-0042-0008354,CUST-0000786,3443.29,PREPAID,DELIVERED,1322,11,0,11,110063,MEDIUM,0.2574,apparel,False,2026-02-10T14:31:00+00:00,DELIVERED
ORD-0042-0008355,CUST-0003173,4303.30,PREPAID,DELIVERED,1352,13,0,10,110150,MEDIUM,0.2098,home,False,2026-02-10T14:38:00+00:00,DELIVERED
ORD-0042-0008356,CUST-0000471,1846.23,PREPAID,RTO,31,0,0,0,110199,LOW,0.1538,beauty,True,2026-02-10T14:45:00+00:00,RTO
ORD-0042-0008357,CUST-0001245,1642.92,COD,RTO,322,14,0,10,110128,MEDIUM,0.1732,footwear,False,2026-02-10T14:52:00+00:00,RTO
ORD-0042-0008358,CUST-0001358,428.48,COD,DELIVERED,21,0,0,0,110017,HIGH,0.3607,grocery,True,2026-02-10T14:59:00+00:00,DELIVERED
ORD-0042-0008359,CUST-0002925,754.53,COD,RTO,16,0,0,0,110103,HIGH,0.4287,beauty,True,2026-02-10T15:06:00+00:00,RTO
ORD-0042-0008360,CUST-0000506,1676.07,COD,DELIVERED,1501,5,0,2,110173,LOW,0.1191,electronics,False,2026-02-10T15:13:00+00:00,DELIVERED
ORD-0042-0008361,CUST-0000771,1304.17,COD,RTO,17,0,0,0,110157,MEDIUM,0.1710,electronics,True,2026-02-10T15:20:00+00:00,RTO
ORD-0042-0008362,CUST-0001957,1624.68,COD,DELIVERED,1132,12,1,10,110056,HIGH,0.3927,beauty,False,2026-02-10T15:27:00+00:00,DELIVERED
ORD-0042-0008363,CUST-0000478,1979.35,COD,DELIVERED,535,12,0,9,110017,HIGH,0.3607,apparel,False,2026-02-10T15:34:00+00:00,DELIVERED
ORD-0042-0008364,CUST-0000392,1011.44,COD,DELIVERED,1184,4,0,1,110018,LOW,0.1162,apparel,False,2026-02-10T15:41:00+00:00,DELIVERED
ORD-0042-0008365,CUST-0000825,989.17,COD,DELIVERED,918,13,3,12,110180,MEDIUM,0.2027,grocery,False,2026-02-10T15:48:00+00:00,DELIVERED
ORD-0042-0008366,CUST-0000125,1163.25,PREPAID,DELIVERED,32,0,0,0,110159,MEDIUM,0.2802,jewellery,True,2026-02-10T15:55:00+00:00,DELIVERED
ORD-0042-0008367,CUST-0000871,2280.71,COD,DELIVERED,1351,10,1,4,110026,LOW,0.1003,jewellery,False,2026-02-10T16:02:00+00:00,DELIVERED
ORD-0042-0008368,CUST-0002034,880.74,COD,RTO,1479,10,1,4,110194,LOW,0.1146,grocery,False,2026-02-10T16:09:00+00:00,RTO
ORD-0042-0008369,CUST-0001359,636.60,COD,DELIVERED,1588,11,0,9,110159,MEDIUM,0.2802,home,False,2026-02-10T16:16:00+00:00,DELIVERED
ORD-0042-0008370,CUST-0002859,886.69,COD,RTO,763,18,2,14,110155,MEDIUM,0.2630,beauty,False,2026-02-10T16:23:00+00:00,RTO
ORD-0042-0008371,CUST-0002949,2899.93,COD,RTO,603,17,0,16,110201,LOW,0.1208,grocery,False,2026-02-10T16:30:00+00:00,RTO
ORD-0042-0008372,CUST-0001224,763.39,COD,DELIVERED,9,0,0,0,110223,MEDIUM,0.2135,footwear,True,2026-02-10T16:37:00+00:00,DELIVERED
ORD-0042-0008373,CUST-0002086,157.51,COD,DELIVERED,472,12,1,12,110014,HIGH,0.3868,grocery,False,2026-02-10T16:44:00+00:00,DELIVERED
ORD-0042-0008374,CUST-0001579,570.21,COD,DELIVERED,349,12,0,10,110141,LOW,0.0962,footwear,False,2026-02-10T16:51:00+00:00,DELIVERED
ORD-0042-0008375,CUST-0000302,1588.03,COD,DELIVERED,22,0,0,0,110116,LOW,0.1597,home,True,2026-02-10T16:58:00+00:00,DELIVERED
ORD-0042-0008376,CUST-0000650,1321.68,PREPAID,DELIVERED,11,0,0,0,110109,LOW,0.1418,apparel,True,2026-02-10T17:05:00+00:00,DELIVERED
ORD-0042-0008377,CUST-0001058,1649.27,COD,RTO,713,2,1,0,110215,MEDIUM,0.2698,beauty,False,2026-02-10T17:12:00+00:00,RTO
ORD-0042-0008378,CUST-0002454,1294.46,PREPAID,DELIVERED,25,0,0,0,110238,LOW,0.1057,apparel,True,2026-02-10T17:19:00+00:00,DELIVERED
